Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
BernoulliNB,Default,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
DecisionTree,criterion:entropy-splitter:random,CV-5,0.716666666667,0.166666666667,0.625,0.761904761905
GaussianNB,Default,CV-5,0.65,1.0,0.625,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:minkowski-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:euclidean-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:minkowski-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:euclidean-weights:uniform,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:minkowski-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:euclidean-weights:distance,CV-5,0.733333333333,0.833333333333,0.708333333333,0.761904761905
