Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
NuSVM,kernel:sigmoid-nu:0.100000-degree:3-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:4-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:5-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:6-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:7-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:8-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:9-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:10-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:11-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:12-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:13-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
NuSVM,kernel:sigmoid-nu:0.100000-degree:14-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:3-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:4-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:5-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:6-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:7-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:8-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:9-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:10-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:11-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:12-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:13-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
SVM,kernel:linear-c:0.500000-degree:14-gamma:0.010000,CV-10,0.98,0.98,0.981111111111,0.979932659933
