Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.367768595041,0.20720301023,0.0429330874486,0.636363636364,0.0
Recall,0.196051423324,0.134924525044,0.0182046274583,0.363636363636,0.0
Precision,0.196510560147,0.134720477025,0.0181496069299,0.363636363636,0.0
F1,0.196051423324,0.134924525044,0.0182046274583,0.363636363636,0.0
