Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
MLPClassifier,activation:identity-solver:lbfgs-learning:invscaling-hidden_layer_sizes:1+1+1-alpha:0.002000-max_iter:100-shuffle:False,CV-10,0.586005698006,0.43141025641,0.511132201132,0.44821537298
MLPClassifier,activation:identity-solver:sgd-learning:constant-hidden_layer_sizes:1+1+1-alpha:0.010000-max_iter:100-shuffle:False,CV-10,0.573413105413,0.289102564103,0.489221532091,0.468406084103
MLPClassifier,activation:identity-solver:sgd-learning:adaptive-hidden_layer_sizes:1+1+1-alpha:0.020000-max_iter:1000-shuffle:False,CV-10,0.57403988604,0.324358974359,0.3085,0.158921159447
MLPClassifier,activation:identity-solver:adam-learning:invscaling-hidden_layer_sizes:1+1+1-alpha:0.001000-max_iter:1000-shuffle:False,CV-10,0.601270655271,0.278846153846,0.258677655678,0.396572656789
MLPClassifier,activation:identity-solver:adam-learning:adaptive-hidden_layer_sizes:1+1+1-alpha:0.100000-max_iter:100-shuffle:False,CV-10,0.590774928775,0.578205128205,0.31903030303,0.446487244639
MLPClassifier,activation:logistic-solver:lbfgs-learning:constant-hidden_layer_sizes:1+1+1-alpha:0.200000-max_iter:1000-shuffle:True,CV-10,0.582205128205,0.183333333333,0.276503267974,0.142370481426
MLPClassifier,activation:logistic-solver:lbfgs-learning:constant-hidden_layer_sizes:1+1+1-alpha:0.200000-max_iter:1500-shuffle:True,CV-10,0.574028490028,0.308333333333,0.411546786547,0.351492557416
MLPClassifier,activation:logistic-solver:lbfgs-learning:invscaling-hidden_layer_sizes:1+1+1-alpha:0.200000-max_iter:1500-shuffle:False,CV-10,0.579236467236,0.191666666667,0.207878151261,0.241976356976
MLPClassifier,activation:logistic-solver:lbfgs-learning:adaptive-hidden_layer_sizes:1+1+1-alpha:0.010000-max_iter:500-shuffle:False,CV-10,0.582774928775,0.0974358974359,0.220512820513,0.351323019552
