Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
DecisionTree,criterion:gini-splitter:random,LeaveOneOut,0.363636363636,0.363636363636,0.454545454545,0.363636363636
DecisionTree,criterion:entropy-splitter:random,LeaveOneOut,0.363636363636,0.363636363636,0.454545454545,0.363636363636
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:minkowski-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.636363636364,0.454545454545,0.454545454545,0.454545454545
