Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.499411764706,0.0659246479551,0.00434605920801,0.733333333333,0.283333333333
Recall,0.340588235294,0.160695934581,0.025823183391,0.9,0.0
Precision,0.259019607843,0.148809061789,0.0221441368704,0.633333333333,0.0
F1,0.277137254902,0.148856778946,0.0221583406382,0.793333333333,0.0
