Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
KNeighborsClassifier,n_neighbors:6-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:minkowski-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:euclidean-weights:uniform,LeaveOneOut,0.6,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:minkowski-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:euclidean-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:minkowski-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:euclidean-weights:uniform,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:minkowski-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:euclidean-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:minkowski-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:euclidean-weights:uniform,LeaveOneOut,0.5,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.5,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:brute-metric:minkowski-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:brute-metric:minkowski-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
KNeighborsClassifier,n_neighbors:10-algorithm:brute-metric:euclidean-weights:uniform,LeaveOneOut,0.55,0.4,0.4,0.4
KNeighborsClassifier,n_neighbors:10-algorithm:brute-metric:euclidean-weights:distance,LeaveOneOut,0.45,0.35,0.35,0.35
