Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.979129204129,0.0214361362688,0.000459507938135,0.998684210526,0.945058450322
Recall,0.973440860215,0.0233450988623,0.00054499364089,0.996666666667,0.94688172043
Precision,0.985785014519,0.00971085741602,9.43007517543e-05,0.996875,0.97503399747
F1,0.964377002226,0.0318730924163,0.00101589402018,0.996717783158,0.926671297974
