Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.487485994398,0.0469845911564,0.00220755180613,0.586111111111,0.375396825397
Recall,0.22137254902,0.0531437663329,0.00282425990005,0.383333333333,0.116666666667
Precision,0.258190476191,0.0774255394061,0.00599471415232,0.613333333333,0.166666666667
F1,0.224462184874,0.0462526315608,0.0021393059263,0.351428571429,0.146666666667
