Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.442307692307,0.0212604153228,0.000452005259697,0.461538461538,0.410256410256
Recall,0.147435897436,0.0379235883532,0.00143819855358,0.205128205128,0.102564102564
Precision,0.205128205128,0.0405420212842,0.00164365548981,0.25641025641,0.153846153846
F1,0.160256410256,0.0212604153228,0.000452005259697,0.179487179487,0.128205128205
