Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
AdaBoostClassifier,Algorithm:SAMME-n_estimators:10,CV-5,0.6,0.25,0.25,0.25
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:10,CV-5,0.6,0.25,0.25,0.25
Bagging,bootstrap:True-n_estimators:10,CV-5,0.5,0.25,0.25,0.25
Bagging,bootstrap:False-n_estimators:10,CV-5,0.6,0.25,0.25,0.25
BernoulliNB,Default,CV-5,0.7,0.5,0.333333333333,0.4
DecisionTree,criterion:gini-splitter:best,CV-5,0.6,0.25,0.25,0.25
DecisionTree,criterion:gini-splitter:random,CV-5,0.6,0.0,0.25,0.333333333333
DecisionTree,criterion:entropy-splitter:best,CV-5,0.6,0.25,0.25,0.25
DecisionTree,criterion:entropy-splitter:random,CV-5,0.6,0.75,0.5,0.2
GaussianNB,Default,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:minkowski-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:euclidean-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:minkowski-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:uniform,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:uniform,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:euclidean-weights:uniform,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:distance,CV-5,0.6,0.25,0.25,0.25
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-5,0.6,0.0,0.0,0.0
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:distance,CV-5,0.6,0.25,0.25,0.25
