Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.454545454545,0.0642824346536,0.004132231405,0.545454545455,0.363636363636
Recall,0.272727272727,0.0,0.0,0.272727272727,0.272727272727
Precision,0.318181818181,0.0454545454545,0.00206611570248,0.363636363636,0.272727272727
F1,0.340909090909,0.0393647910811,0.00154958677686,0.363636363636,0.272727272727
