Performance,Mean,STD,Variance,MAX,MIN
Accuracy,0.512669683258,0.0167916899854,0.000281960852567,0.538838612368,0.492232277526
Recall,0.42925,0.0106858551365,0.000114187499999,0.438,0.411666666667
Precision,0.467656592213,0.00931119074931,8.669827317e-05,0.483424908425,0.459913419913
F1,0.427501261194,0.0372462166394,0.00138728065395,0.480251757699,0.374904000991
