Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:minkowski-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:minkowski-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:euclidean-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:euclidean-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:minkowski-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:minkowski-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:euclidean-weights:uniform,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:euclidean-weights:distance,CV-5,0.641414141414,0.916666666667,0.634920634921,0.741758241758
