Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
NuSVM,kernel:poly-nu:0.010000-degree:3-gamma:0.010000,CV-10,0.254722222222,0.95,0.213888888889,0.347676767677
NuSVM,kernel:poly-nu:0.010000-degree:4-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.010000-degree:5-gamma:0.010000,CV-10,0.220277777778,1.0,0.2125,0.349494949495
NuSVM,kernel:poly-nu:0.010000-degree:6-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.010000-degree:7-gamma:0.010000,CV-10,0.220277777778,1.0,0.2125,0.349494949495
NuSVM,kernel:poly-nu:0.010000-degree:8-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.010000-degree:9-gamma:0.010000,CV-10,0.220277777778,1.0,0.2125,0.349494949495
NuSVM,kernel:poly-nu:0.010000-degree:10-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.010000-degree:11-gamma:0.010000,CV-10,0.220277777778,1.0,0.2125,0.349494949495
NuSVM,kernel:poly-nu:0.010000-degree:12-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.010000-degree:13-gamma:0.010000,CV-10,0.220277777778,1.0,0.2125,0.349494949495
NuSVM,kernel:poly-nu:0.010000-degree:14-gamma:0.010000,CV-10,0.210277777778,1.0,0.210277777778,0.346464646465
NuSVM,kernel:poly-nu:0.050000-degree:11-gamma:0.010000,CV-10,0.2925,0.9,0.195833333333,0.320404040404
NuSVM,kernel:poly-nu:0.100000-degree:11-gamma:0.010000,CV-10,0.2425,1.0,0.218055555556,0.356767676768
